miRNA,freq,picked_by
hsa-mir-9-2,2,"GMM,KM"
hsa-mir-9-3,2,"GMM,KM"
hsa-mir-92a-1,2,"GMM,KM"
hsa-mir-92a-2,2,"GMM,KM"
hsa-mir-92b,2,"GMM,KM"
hsa-mir-93,2,"GMM,KM"
hsa-mir-933,2,"GMM,KM"
hsa-mir-934,2,"GMM,KM"
hsa-mir-937,2,"GMM,KM"
hsa-mir-938,2,"GMM,KM"
hsa-mir-939,2,"GMM,KM"
hsa-mir-940,2,"GMM,KM"
hsa-mir-942,2,"GMM,KM"
hsa-mir-943,2,"GMM,KM"
hsa-mir-96,2,"GMM,KM"
hsa-mir-98,2,"GMM,KM"
hsa-mir-99b,2,"GMM,KM"
hsa-mir-1181,1,GMM
hsa-mir-1228,1,KM
hsa-mir-126,1,KM
hsa-mir-1269a,1,GMM
hsa-mir-1295b,1,GMM
hsa-mir-181a-1,1,GMM
hsa-mir-181b-2,1,GMM
hsa-mir-26b,1,KM
hsa-mir-302a,1,GMM
hsa-mir-30d,1,GMM
hsa-mir-3146,1,GMM
hsa-mir-3159,1,GMM
hsa-mir-3180-1,1,GMM
hsa-mir-3186,1,GMM
hsa-mir-3198-1,1,GMM
hsa-mir-3202-2,1,KM
hsa-mir-325,1,GMM
hsa-mir-361,1,KM
hsa-mir-3650,1,SC
hsa-mir-372,1,SC
hsa-mir-374a,1,KM
hsa-mir-4295,1,GMM
hsa-mir-4428,1,GMM
hsa-mir-4478,1,SC
hsa-mir-4480,1,GMM
hsa-mir-4501,1,GMM
hsa-mir-4532,1,SC
hsa-mir-4533,1,GMM
hsa-mir-4536-2,1,KM
hsa-mir-4651,1,GMM
hsa-mir-4727,1,GMM
hsa-mir-4744,1,SC
hsa-mir-488,1,GMM
hsa-mir-503,1,KM
hsa-mir-548j,1,GMM
hsa-mir-563,1,GMM
hsa-mir-5703,1,GMM
hsa-mir-581,1,KM
hsa-mir-6076,1,GMM
hsa-mir-614,1,SC
hsa-mir-632,1,GMM
hsa-mir-650,1,GMM
hsa-mir-658,1,GMM
hsa-mir-664b,1,KM
hsa-mir-6830,1,GMM
hsa-mir-6849,1,GMM
hsa-mir-6857,1,SC
hsa-mir-6889,1,GMM
hsa-mir-7703,1,GMM
hsa-mir-7976,1,KM
hsa-mir-935,1,GMM
hsa-mir-941-1,1,GMM
